cell_idx,R_lo,R_hi,sigma_R,eps_abs,eps_floor,extremeR,gamma_bc,option_beta,ac2_N,ac2_LOSS,ac2_eliminated,ac2_first_loss_stamp,ac1_N,ac1_recovered,ac1_wilson_ub_pct,b6_rescue,b6_regress_correct_to_CW,b6_regress_abstain_to_CW,b6_regress_CW_worse_delta,b6_no_change_correct,b6_no_change_CW_same_or_better,alpha_commits,beta_fires,elapsed_ms
12,0.35,1.05,0.15,0.015,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
13,0.35,1.05,0.15,0.015,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
14,0.35,1.05,0.15,0.015,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
15,0.35,1.05,0.15,0.015,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
16,0.35,1.05,0.15,0.015,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,5
17,0.35,1.05,0.15,0.015,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
18,0.35,1.05,0.15,0.015,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
19,0.35,1.05,0.15,0.015,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
20,0.35,1.05,0.15,0.015,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
21,0.35,1.05,0.15,0.015,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
22,0.35,1.05,0.15,0.015,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
23,0.35,1.05,0.15,0.015,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
24,0.35,1.05,0.15,0.015,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
25,0.35,1.05,0.15,0.015,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
26,0.35,1.05,0.15,0.015,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
27,0.35,1.05,0.15,0.015,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,7
28,0.35,1.05,0.15,0.015,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
29,0.35,1.05,0.15,0.015,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
30,0.35,1.05,0.15,0.015,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
31,0.35,1.05,0.15,0.015,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
32,0.35,1.05,0.15,0.015,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
33,0.35,1.05,0.15,0.015,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
34,0.35,1.05,0.15,0.015,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
35,0.35,1.05,0.15,0.015,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
36,0.35,1.05,0.15,0.015,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
37,0.35,1.05,0.15,0.015,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
38,0.35,1.05,0.15,0.015,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
39,0.35,1.05,0.15,0.015,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
40,0.35,1.05,0.15,0.015,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
41,0.35,1.05,0.15,0.015,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
42,0.35,1.05,0.15,0.015,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
43,0.35,1.05,0.15,0.015,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
44,0.35,1.05,0.15,0.015,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
45,0.35,1.05,0.15,0.015,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
46,0.35,1.05,0.15,0.015,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
47,0.35,1.05,0.15,0.015,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
48,0.35,1.05,0.15,0.02,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
49,0.35,1.05,0.15,0.02,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
50,0.35,1.05,0.15,0.02,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
51,0.35,1.05,0.15,0.02,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
52,0.35,1.05,0.15,0.02,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
53,0.35,1.05,0.15,0.02,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
54,0.35,1.05,0.15,0.02,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
55,0.35,1.05,0.15,0.02,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
56,0.35,1.05,0.15,0.02,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
57,0.35,1.05,0.15,0.02,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
58,0.35,1.05,0.15,0.02,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
59,0.35,1.05,0.15,0.02,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
60,0.35,1.05,0.15,0.02,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
61,0.35,1.05,0.15,0.02,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,2
62,0.35,1.05,0.15,0.02,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
63,0.35,1.05,0.15,0.02,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
64,0.35,1.05,0.15,0.02,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
65,0.35,1.05,0.15,0.02,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
66,0.35,1.05,0.15,0.02,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
67,0.35,1.05,0.15,0.02,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
68,0.35,1.05,0.15,0.02,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
69,0.35,1.05,0.15,0.02,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
70,0.35,1.05,0.15,0.02,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
71,0.35,1.05,0.15,0.02,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
72,0.35,1.05,0.15,0.02,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
73,0.35,1.05,0.15,0.02,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
74,0.35,1.05,0.15,0.02,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
75,0.35,1.05,0.15,0.02,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
76,0.35,1.05,0.15,0.02,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
77,0.35,1.05,0.15,0.02,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
78,0.35,1.05,0.15,0.02,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
79,0.35,1.05,0.15,0.02,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
80,0.35,1.05,0.15,0.02,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
81,0.35,1.05,0.15,0.02,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
82,0.35,1.05,0.15,0.02,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
83,0.35,1.05,0.15,0.02,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
84,0.35,1.05,0.15,0.02,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
85,0.35,1.05,0.15,0.02,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
86,0.35,1.05,0.15,0.02,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
87,0.35,1.05,0.15,0.02,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
88,0.35,1.05,0.15,0.02,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
89,0.35,1.05,0.15,0.02,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
90,0.35,1.05,0.15,0.02,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
91,0.35,1.05,0.15,0.02,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
92,0.35,1.05,0.15,0.02,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
93,0.35,1.05,0.15,0.02,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
94,0.35,1.05,0.15,0.02,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
95,0.35,1.05,0.15,0.02,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
96,0.35,1.05,0.15,0.025,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
97,0.35,1.05,0.15,0.025,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
98,0.35,1.05,0.15,0.025,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
99,0.35,1.05,0.15,0.025,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
100,0.35,1.05,0.15,0.025,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
101,0.35,1.05,0.15,0.025,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
102,0.35,1.05,0.15,0.025,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
103,0.35,1.05,0.15,0.025,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
104,0.35,1.05,0.15,0.025,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
105,0.35,1.05,0.15,0.025,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
106,0.35,1.05,0.15,0.025,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
107,0.35,1.05,0.15,0.025,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
108,0.35,1.05,0.15,0.025,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,2
109,0.35,1.05,0.15,0.025,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
110,0.35,1.05,0.15,0.025,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
111,0.35,1.05,0.15,0.025,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
112,0.35,1.05,0.15,0.025,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
113,0.35,1.05,0.15,0.025,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
114,0.35,1.05,0.15,0.025,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
115,0.35,1.05,0.15,0.025,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
116,0.35,1.05,0.15,0.025,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
117,0.35,1.05,0.15,0.025,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
118,0.35,1.05,0.15,0.025,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
119,0.35,1.05,0.15,0.025,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
120,0.35,1.05,0.15,0.025,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
121,0.35,1.05,0.15,0.025,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
122,0.35,1.05,0.15,0.025,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
123,0.35,1.05,0.15,0.025,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
124,0.35,1.05,0.15,0.025,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
125,0.35,1.05,0.15,0.025,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
126,0.35,1.05,0.15,0.025,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
127,0.35,1.05,0.15,0.025,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
128,0.35,1.05,0.15,0.025,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
129,0.35,1.05,0.15,0.025,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
130,0.35,1.05,0.15,0.025,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
131,0.35,1.05,0.15,0.025,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
132,0.35,1.05,0.15,0.025,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
133,0.35,1.05,0.15,0.025,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
134,0.35,1.05,0.15,0.025,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
135,0.35,1.05,0.15,0.025,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
136,0.35,1.05,0.15,0.025,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
137,0.35,1.05,0.15,0.025,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
138,0.35,1.05,0.15,0.025,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
139,0.35,1.05,0.15,0.025,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
140,0.35,1.05,0.15,0.025,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
141,0.35,1.05,0.15,0.025,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
142,0.35,1.05,0.15,0.025,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
143,0.35,1.05,0.15,0.025,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
144,0.35,1.05,0.15,0.03,0.06,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
145,0.35,1.05,0.15,0.03,0.06,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
146,0.35,1.05,0.15,0.03,0.06,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
147,0.35,1.05,0.15,0.03,0.06,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
148,0.35,1.05,0.15,0.03,0.06,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
149,0.35,1.05,0.15,0.03,0.06,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
150,0.35,1.05,0.15,0.03,0.06,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
151,0.35,1.05,0.15,0.03,0.06,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
152,0.35,1.05,0.15,0.03,0.06,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
153,0.35,1.05,0.15,0.03,0.06,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
154,0.35,1.05,0.15,0.03,0.06,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
155,0.35,1.05,0.15,0.03,0.06,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
156,0.35,1.05,0.15,0.03,0.06,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
157,0.35,1.05,0.15,0.03,0.06,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
158,0.35,1.05,0.15,0.03,0.06,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
159,0.35,1.05,0.15,0.03,0.06,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
160,0.35,1.05,0.15,0.03,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
161,0.35,1.05,0.15,0.03,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
162,0.35,1.05,0.15,0.03,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
163,0.35,1.05,0.15,0.03,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
164,0.35,1.05,0.15,0.03,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
165,0.35,1.05,0.15,0.03,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
166,0.35,1.05,0.15,0.03,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
167,0.35,1.05,0.15,0.03,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
168,0.35,1.05,0.15,0.03,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
169,0.35,1.05,0.15,0.03,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
170,0.35,1.05,0.15,0.03,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
171,0.35,1.05,0.15,0.03,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
172,0.35,1.05,0.15,0.03,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
173,0.35,1.05,0.15,0.03,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
174,0.35,1.05,0.15,0.03,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
175,0.35,1.05,0.15,0.03,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
176,0.35,1.05,0.15,0.03,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
177,0.35,1.05,0.15,0.03,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
178,0.35,1.05,0.15,0.03,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
179,0.35,1.05,0.15,0.03,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
180,0.35,1.05,0.15,0.03,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
181,0.35,1.05,0.15,0.03,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
182,0.35,1.05,0.15,0.03,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
183,0.35,1.05,0.15,0.03,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
184,0.35,1.05,0.15,0.03,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
185,0.35,1.05,0.15,0.03,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
186,0.35,1.05,0.15,0.03,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
187,0.35,1.05,0.15,0.03,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
188,0.35,1.05,0.15,0.03,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
189,0.35,1.05,0.15,0.03,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
190,0.35,1.05,0.15,0.03,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
191,0.35,1.05,0.15,0.03,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
192,0.35,1.05,0.2,0.015,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
